bib_id	isbn13	ndl_bib_id_present	pub_year	edition	publisher	title
alo:book:isbn:9784785714741	9784785714741	000009343001	2008		商事法務	会社法コンメンタール
alo:book:isbn:9784785723972	9784785723972	027144444	2016		商事法務	会社法コンメンタール
alo:book:isbn:9784785719067	9784785719067	000011295205	2011		商事法務	会社法コンメンタール
alo:book:isbn:9784785728755	9784785728755	031531800	2021		商事法務	会社法コンメンタール
alo:book:isbn:9784785727420	9784785727420	029979341	2019		商事法務	会社法コンメンタール
alo:book:isbn:9784785721671	9784785721671	025309048	2014		商事法務	会社法コンメンタール
alo:book:isbn:9784785720698	9784785720698	024321293	2013		商事法務	会社法コンメンタール
alo:book:isbn:9784785716455	9784785716455	000010180412	2009		商事法務	会社法コンメンタール
alo:book:isbn:9784785720537	9784785720537	024251083	2013		商事法務	会社法コンメンタール
alo:book:isbn:9784785716752	9784785716752	000010591612	2009		商事法務	会社法コンメンタール
alo:book:isbn:9784785721169	9784785721169	024806750	2013		商事法務	会社法コンメンタール
alo:book:isbn:9784785716127	9784785716127	000010042702	2009		商事法務	会社法コンメンタール
alo:book:isbn:9784785722104	9784785722104	025629880	2014		商事法務	会社法コンメンタール
alo:book:isbn:9784502316111	9784502316111	029945708	2019	第3版	中央経済社	人事デューデリジェンスの実務 : M&Aを成功に導く
alo:book:isbn:9784785726003	9784785726003	028819852	2018		商事法務	M&A契約 : モデル条項と解説
alo:book:isbn:9784862763105	9784862763105	031933015	2022	改訂新版	英治出版	NPOの法律相談 : 知っておきたい基礎知識62
alo:book:isbn:9784865563900	9784865563900	032893543	2023	第1刷	民事法研究会	Q&Aわかりやすい公正証書活用の手引 : 91の文例・関連書式
alo:book:isbn:9784788293779	9784788293779	033686365	2024	改訂版	新日本法規	Q&A生活保護利用者をめぐる法律相談
alo:book:isbn:9784433744137	9784433744137	033402909	2024	第8版	清文社	SPC&匿名組合の法律・会計税務と評価 : 投資スキームの実際例と実務上の問題点
alo:book:isbn:9784809012594	9784809012594	000011215124	2011	3訂版	東京法令出版	わかりやすい古物営業の実務
alo:book:isbn:9784535003507	9784535003507	031452780	2021	第3版	日本評論社	コンメンタール民事訴訟法
alo:book:isbn:9784535523319	9784535523319	029717996	2019	第4版	日本評論社	コンメンタール借地借家法
alo:book:isbn:9784785730314	9784785730314	032807796	2023	初版第1刷	商事法務	ザ・コントラクト : 新しい契約実務の提案
alo:book:isbn:9784502533617	9784502533617	034060913	2025		中央経済社	スタートアップの法務A to Z : 起業からIPOまで
alo:book:isbn:9784865564280	9784865564280	031416706	2021	2021年05月	民事法研究会	ビジネス法文書の基礎知識と実務
alo:book:isbn:9784785727376	9784785727376	029804954	2019		商事法務	ベンチャー企業による資金調達の法務
alo:book:isbn:9784474072008	9784474072008	030436205	2020	改訂版	第一法規	ライセンス契約のすべて
alo:book:isbn:9784785727079	9784785727079	029547527	2019		商事法務	一問一答・新しい相続法 : 平成30年民法等〈相続法〉改正、遺言書保管法の解説
alo:book:isbn:9784785726010	9784785726010	028850835	2018		商事法務	一問一答・民法〈債権関係〉改正
alo:book:isbn:9784793124914	9784793124914	030257277	2020		税務研究会出版局	中小企業のための実戦契約法務
alo:book:isbn:9784785730147	9784785730147	032635393	2023	第2版	商事法務	中小企業法務のすべて
alo:book:isbn:9784785727512	9784785727512	030113646	2019	2019年12月	商事法務	事業再生大全
alo:book:isbn:9784492534397	9784492534397	031508854	2021	第2版	東洋経済新報社	事業担当者のための逆引きビジネス法務ハンドブック
alo:book:isbn:9784896287080	9784896287080	000011267482	2011	第2版	民事法研究会	事業譲渡の理論・実務と書式 : 労働問題、会計・税務、登記・担保実務まで
alo:book:isbn:9784785727048	9784785727048	029544924	2019		商事法務	企業労働法実務相談
alo:book:isbn:9784474063372	9784474063372	028797070	2018	第4版	第一法規	企業法務のための民事訴訟の実務解説
alo:book:isbn:9784785728366	9784785728366	031217101	2021	第2版	商事法務	企業結合ガイドライン
alo:book:isbn:9784785729165	9784785729165	031859786	2021	第3版	商事法務	会社分割ハンドブック
alo:book:isbn:9784817849021	9784817849021	033006439	2023		日本加除出版	Q&A保育所・幼稚園のための法律相談所 : 現場からの60の相談に、顧問弁護士がわかりやすく答えました
alo:book:isbn:9784891861957	9784891861957	028311843	2017	第2版	判例タイムズ社	個人再生の手引
alo:book:isbn:9784322123616	9784322123616	024637148	2013		金融財政事情研究会	倒産処理と弁護士倫理 : 破産・再生事件における倫理の遵守と弁護過誤の防止
alo:book:isbn:9784785724207	9784785724207	027255888	2016		商事法務	債権管理・保全・回収の手引き
alo:book:isbn:9784785731441	9784785731441	033983401	2025		商事法務	債権者申立ての活用
alo:book:isbn:9784478014585	9784478014585		2011		ダイヤモンド社	日本人のロジカルシンキング実践法
alo:book:isbn:9784474093638	9784474093638	033745911	2024	第4版	第一法規	論点体系判例民法
alo:book:isbn:9784474093546	9784474093546	033745910	2024	第4版	第一法規	論点体系判例民法
alo:book:isbn:9784785724573	9784785724573	027577682	2016	第2版第2刷	商事法務	取締役会報告事項の実務
alo:book:isbn:9784474065147	9784474065147	029480992	2019		第一法規	実例と経験談から学ぶ資料・証拠の調査と収集 : 実践弁護士業務
alo:book:isbn:9784322135411	9784322135411	030528694	2020	第3版	金融財政事情研究会	実践的中小企業再生論 : 再生計画策定の理論と実務
alo:book:isbn:9784896289183	9784896289183	025181540	2014		民事法研究会	実践訴訟戦術 : 弁護士はみんな悩んでいる
alo:book:isbn:9784817841711	9784817841711	025605369	2014	2014年7月	日本加除出版	家庭裁判所における成年後見・財産管理の実務 : 成年後見人・不在者財産管理人・遺産管理人・相続財産管理人・遺言執行者
alo:book:isbn:9784817844194	9784817844194	028664633	2017	第3版	日本加除出版	家庭裁判所における遺産分割・遺留分の実務
alo:book:isbn:9784877987022	9784877987022	029068868	2018		現代人文社	少年事件Beginners : 少年事件実務で求められる知識・理論を詰め込んだ入門書
alo:book:isbn:9784313512023	9784313512023	033756117	2024		学陽書房	一生使えるスキルが身につく!弁護士1年目の教科書
alo:book:isbn:9784324101520	9784324101520	027738334	2016		ぎょうせい	弁護士の経験学 : 事件処理・事務所運営・人生設計の実践知
alo:book:isbn:9784902625677	9784902625677	024337324	2013		レクシスネクシス・ジャパン	弁護士研修ノート : 相談・受任～報酬請求 課題解決プログラム
alo:book:isbn:9784641131972	9784641131972	028281361	2017		有斐閣	新実務家のための税務相談
alo:book:isbn:9784502387517	9784502387517	031568730	2021	第2版	中央経済社	機関設計・取締役・取締役会
alo:book:isbn:9784865564297	9784865564297	031354923	2021		民事法研究会	書式会社訴訟の実務 : 訴訟・仮処分の申立ての書式と理論
alo:book:isbn:9784865563962	9784865563962	030666859	2020	全訂8版補訂版	民事法研究会	書式和解・民事調停の実務 : 申立てから手続終了までの書式と理論
alo:book:isbn:9784865564532	9784865564532	031770718	2021	2021年11月	民事法研究会	書式民事再生の実務 : 申立てから手続終了までの書式と理論
alo:book:isbn:9784803726237	9784803726237	031765161	2021	新版三訂版	立花書房	証書の作成と文例
alo:book:isbn:9784417018575	9784417018575	032903647	2023	2023年07月	青林書院	民事訴訟
alo:book:isbn:9784335360312	9784335360312	034138846	2025	第5版	弘文堂	条解刑法
alo:book:isbn:9784335358265	9784335358265	030426692	2020	第3版	弘文堂	条解破産法
alo:book:isbn:9784474064171	9784474064171	029480984	2019		第一法規	Q&A商標法律相談の基本 : 商品名検討からプロモーションまで
alo:book:isbn:9784474056923	9784474056923	027924208	2017		第一法規	Q&Aで分かる法律事務職員実践ガイド
alo:book:isbn:9784322130447	9784322130447	028038287	2017		金融財政事情研究会	株主総会実務必携
alo:book:isbn:9784845117116	9784845117116	031671022	2021	第2版	旬報社	残業代請求の理論と実務
alo:book:isbn:9784417017547	9784417017547	029403362	2019	第2版	青林書院	民事再生実践マニュアル
alo:book:isbn:9784324113554	9784324113554	033390149	2024	2024年03月	ぎょうせい	民事執行マニュアル
alo:book:isbn:9784324113561	9784324113561	033390150	2024	2024年04月	ぎょうせい	民事執行マニュアル
alo:book:isbn:9784906929528	9784906929528		2015	5訂版	司法協会	民事実務講義案
alo:book:isbn:9784906929610	9784906929610		2015		司法協会	民事実務講義案
alo:book:isbn:9784906929382	9784906929382		2015		司法協会	民事実務講義案
alo:book:isbn:9784324114582	9784324114582	034003825	2025		ぎょうせい	民事裁判実務論点大系 : 裁判官からみた手続運用と実践知
alo:book:isbn:9784474078765	9784474078765	032444779	2022	第3版	第一法規	企業法務のための民事訴訟の実務解説
alo:book:isbn:9784539729106	9784539729106	032219305	2022	第2版	日本法令	水町詳解労働法〈第2版〉公式読本 : 理論と実務でひも解く労働法Q&A300
alo:book:isbn:9784907554712	9784907554712		2020	第2版	masterpeace good.book編集部	法務デューデリジェンス チェックリスト : 万全のIPO準備とM&Aのために
alo:book:isbn:9784474065864	9784474065864	029311068	2018		第一法規	法務・知財パーソンのための契約交渉のセオリー : 交渉準備から契約終了後までのナレッジ
alo:book:isbn:9784785728908	9784785728908	031587412	2021		商事法務	法律実務のためのデジタル・フォレンジックとサイバーセキュリティ
alo:book:isbn:9784785724870	9784785724870	027837361	2017	第2版	商事法務	特許訴訟の実務
alo:book:isbn:9784860880293	9784860880293	033425645	2024		実務法規	犯罪事実記載の実務
alo:book:isbn:9784785713607	9784785713607	000008347650	2006		商事法務	産業再生機構事業再生の実践
alo:book:isbn:9784785713591	9784785713591		2006		商事法務	債権者調整と債権買取手続
alo:book:isbn:9784785713584	9784785713584	000008347643	2006		商事法務	産業再生機構事業再生の実践
alo:book:isbn:9784788288027	9784788288027	030701543	2020	2020年11月	新日本法規出版	法務文例作成マニュアル : 相続対策別 : 遺言書・契約書・合意書・議事録
alo:book:isbn:9784785729509	9784785729509	032137628	2022	2022年05月	商事法務	知的財産契約の実務 : 理論と書式
alo:book:isbn:9784785729516	9784785729516	032137627	2022	[N/A]	商事法務	知的財産契約の実務 : 理論と書式
alo:book:isbn:9784785729493	9784785729493	032137629	2022	2022年05月	商事法務	知的財産契約の実務 : 理論と書式
alo:book:isbn:9784324113271	9784324113271	033190088	2023		ぎょうせい	破産・再生マニュアル
alo:book:isbn:9784322135565	9784322135565	030671915	2020	第4版	金融財政事情研究会	破産・民事再生の実務
alo:book:isbn:9784785725358	9784785725358	028300928	2017	第2版	商事法務	破産管財人の債権調査・配当
alo:book:isbn:9784788286597	9784788286597	030103882	2019	2019年12月	新日本法規出版	破産管財手続の運用と書式
