journal_canonical,article_count,key_type,key_value,status,source,note
会社法の法的論点と実務――弁護士専門研修講座』所収p,8,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
法律事務のA to Z――事務職員研修講義録,8,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法律事務のＡ ｔｏ Ｚ――事務職員研修講義録（２）＜１９９９年度発行＞』所収ｐ。
鹿児島経大論集,8,issn,0288-0741,issn_batch_confirmed,issn_batch_20260622,ndl_name=鹿児島経大論集 evidence=80 1960→2000
ビジネスサイエンス,7,issn,0917-1878,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認(100%)。現代経営経済研究所。
明治大学短期大学紀要,7,issn,0389-5963,issn_batch_confirmed,issn_batch_20260622,ndl_name=明治大学短期大学紀要 evidence=80 1957→2003
ボーダレスエコノミーと特許権の属地性(日本工業所有権法学会年報,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『ボーダレスエコノミーと特許権の属地性（日本工業所有権法学会年報４７）』所収ｐ１。
交通法学の生成と展開(交通法研究,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『交通法学の生成と展開（交通法研究４３）』所収ｐ１０８～１３１。
名古屋学院大学法学部開設記念論文集』所収p,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
競争法の国際的執行(日本経済法学会年報,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『競争法の国際的執行（日本経済法学会年報３４）』所収ｐ１３７～１４７。
現代における法と政治の探求――香川大学法学部創設,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『現代における法と政治の探求――香川大学法学部創設３０周年・法学研究院創設記念論。
憲法の理論を求めて――奥平憲法学の継承と展開』所収p,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
新自由主義教育改革と教育三法(日本教育法学会年報,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『新自由主義教育改革と教育三法（日本教育法学会年報３８）』所収ｐ１７３～１９４。
関西大学法学会誌,7,issn,0911-6265,issn_batch_confirmed,issn_batch_20260622,ndl_name=関西大学法学会誌 = The bulletin of the Law Society / 関西大学法学会 編 evidence=78 1956→2017
区分所有建物の法的課題(関西大学法学研究所研究叢書,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『区分所有建物の法的課題（関西大学法学研究所研究叢書３３）』所収ｐ２０５～２２１。
日韓法政システムの多様性と共通性(関西大学法学研究所研究叢書,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『日韓法政システムの多様性と共通性（関西大学法学研究所研究叢書３１）』所収ｐ２２。
公共調達と独禁法・入札契約制度等(日本経済法学会年報,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『公共調達と独禁法・入札契約制度等（日本経済法学会年報２５）』所収ｐ２０６～２２。
教育法学と子どもの人権――兼子仁教授退職記念論集』所収p,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
法学と政治学の諸相――熊本大学法学部創立,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法学と政治学の諸相――熊本大学法学部創立１０周年記念』所収ｐ６０７～６３７。
戦後憲法学の展開――和田英夫教授古稀記念論集』所収p,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
法学の諸問題』所収p,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
西ドイツ比較法学の諸問題(日本比較法研究所翻訳叢書,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『西ドイツ比較法学の諸問題（日本比較法研究所翻訳叢書２２）』所収ｐ４４７～４６９。
中央大学,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『中央大学１００周年記念論文集（法学部）』所収ｐ５２５～５４９。
学校教育の理念と現実(日本教育法学会年報,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『学校教育の理念と現実（日本教育法学会年報１４）』所収ｐ２２１。
独禁法違反と民事責任(経済法学会年報,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『独禁法違反と民事責任（経済法学会年報３）』所収ｐ１４４～１１８。
現代私法学の課題と展望(下)――林良平先生還暦記念論文集』所収p,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
"法学セミナー増刊,p",7,issn,0439-3295,seed_verified,seed:article_meta_confirmed,ORCH-L4: 本誌『法学セミナー』(ISSN 0439-3295)へ統合。増刊扱い解除し発行年月(ym_terminal)で接合。
法学研究,7,,,collision_split,reconcile_collision,4機関混在: 大阪学院大学法学会(ISSN 0385-5635)/大阪経済法科大学法学研究所(0285-4325)/明治学院大学法学会/立教大学大学院法学研究会(0388-5429)。同一canonical解消不可。collision_split。
平成,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『平成７年度夏期研修叢書』所収ｐ６９～８６。
現代法律実務の諸問題(下)<平成元年版>(日弁連研修叢書)』所収p,7,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
最高裁判所判例解説――刑事篇<平成元年度>』所収p,6,isbn_per_issue,,seed_isbn_per_issue,seed:ndl_isbn_index,書籍シリーズ(掲載誌等表記の変形)。saikosai_isbn_map.csv参照
明大商学論叢,6,issn,0389-5955,issn_batch_confirmed,issn_batch_20260622,"ndl_name=明大商学論叢 = The Bulletin of the Faculty of Commerce, Meiji University / 明治大学商学研究所 編 evidence=80 1955→2021"
東京商船大学研究報告,6,issn,0493-4466,issn_batch_confirmed,issn_batch_20260622,ndl_name=東京商船大学研究報告. 人文科学 / 東京商船大学 [編] evidence=80 1960→2003
法学教育研究会誌,6,issn,2187-171X,issn_batch_confirmed,issn_batch_20260622,ndl_name=法学教育研究会誌 / 法学教育研究会 編 evidence=18 2016→2020
国際法学の諸相――到達点と展望 村瀬信也先生古稀記念』所収p,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
現代市民法学と民法典(龍谷大学社会科学研究所叢書,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『現代市民法学と民法典（龍谷大学社会科学研究所叢書９６）』所収ｐ３２７～３５３。
明治大学法学部創立,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『明治大学法学部創立１３０周年記念論文集』所収ｐ３４３～３６６。
憲法における普遍性と固有性――憲法学会,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『憲法における普遍性と固有性――憲法学会５０周年記念論文集』所収ｐ３９５～４１０。
法学と政治学の新たなる展開――岡山大学創立,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法学と政治学の新たなる展開――岡山大学創立６０周年記念論文集』所収ｐ２０３～２。
新教育基本法と教育法学(日本教育法学会年報,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『新教育基本法と教育法学（日本教育法学会年報３７）』所収ｐ７５～８３。
教育基本法体制の危機と教育法(日本教育法学会年報,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育基本法体制の危機と教育法（日本教育法学会年報３６）』所収ｐ１２０～１２５。
教育における公共性の再構築(日本教育法学会年報,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育における公共性の再構築（日本教育法学会年報３４）』所収ｐ１６３～１６４。
新世紀の公法学――手島孝先生古稀祝賀論集』所収p,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
教育改革」と教育基本法制(日本教育法学会年報,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『「教育改革」と教育基本法制（日本教育法学会年報３１）』所収ｐ１８３～２０７。
先端技術分野における特許保護(日本工業所有権法学会年報,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『先端技術分野における特許保護（日本工業所有権法学会年報２３）』所収ｐ１５５～１。
転換期の法学・政治学(北海学園大学法学部,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『転換期の法学・政治学（北海学園大学法学部３０周年記念論文集）』所収ｐ２５５～２。
法学の諸課題』所収p,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
比較公法学の諸問題――伊藤満先生喜寿記念』所収p,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
法と政治の現代的課題――明治学院大学法学部,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法と政治の現代的課題――明治学院大学法学部２０周年論文集』所収ｐ３９１～４２０。
大東文化大学法学部創設,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『大東文化大学法学部創設１０周年記念論文集』所収ｐ５４９～５７２。
インターネットの法律実務(弁護士専門研修講座)』所収p,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
金融商品取引法の知識と実務(弁護士専門研修講座)』所収p,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
消費者法の知識と実務(弁護士専門研修講座)』所収p,6,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
