object,op,key,field,before,after,reason,before_row,after_row
journal,NORMALIZE,不法行為法(法学セミナー増刊)』所収p,journal_canonical,不法行為法(法学セミナー増刊)』所収p,不法行為法(法学セミナー増刊),掲載位置サフィックス除去。単著書名等の被引用venueとして名補完(統合せず),不法行為法(法学セミナー増刊)』所収p | 64 | isbn_per_issue |  | seed_isbn_per_issue | seed:article_meta_confirmed | 日本評論社「法学セミナー増刊」として発行された単独書籍(1985年)。ISSN無し。,不法行為法(法学セミナー増刊) | 64 | isbn_per_issue |  | seed_isbn_per_issue | seed:article_meta_confirmed | 日本評論社「法学セミナー増刊」として発行された単独書籍(1985年)。ISSN無し。
journal,NORMALIZE,競争秩序と民事法(日本経済法学会年報,journal_canonical,競争秩序と民事法(日本経済法学会年報,競争秩序と民事法(日本経済法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),競争秩序と民事法(日本経済法学会年報 | 9 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『競争秩序と民事法（日本経済法学会年報１９）』所収ｐ１５７～１７５。,競争秩序と民事法(日本経済法学会年報) | 9 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『競争秩序と民事法（日本経済法学会年報１９）』所収ｐ１５７～１７５。
journal,NORMALIZE,日本の取引慣行と独禁法(経済法学会年報,journal_canonical,日本の取引慣行と独禁法(経済法学会年報,日本の取引慣行と独禁法(経済法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),日本の取引慣行と独禁法(経済法学会年報 | 9 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『日本の取引慣行と独禁法（経済法学会年報１５）』所収ｐ１４６～１５６。,日本の取引慣行と独禁法(経済法学会年報) | 9 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『日本の取引慣行と独禁法（経済法学会年報１５）』所収ｐ１４６～１５６。
journal,NORMALIZE,石油カルテル最高裁刑事判決(経済法学会年報,journal_canonical,石油カルテル最高裁刑事判決(経済法学会年報,石油カルテル最高裁刑事判決(経済法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),石油カルテル最高裁刑事判決(経済法学会年報 | 9 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『石油カルテル最高裁刑事判決（経済法学会年報６）』所収ｐ１８１～１４７。,石油カルテル最高裁刑事判決(経済法学会年報) | 9 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『石油カルテル最高裁刑事判決（経済法学会年報６）』所収ｐ１８１～１４７。
journal,NORMALIZE,法と政治の現代的課題(大阪大学法学部創立,journal_canonical,法と政治の現代的課題(大阪大学法学部創立,法と政治の現代的課題(大阪大学法学部創立),末尾括弧切れ(内容='大阪大学法学部創立'は年度/周年断片)→括弧補完のみ。号数/年度不明=欠落フラグ・要目視,法と政治の現代的課題(大阪大学法学部創立 | 9 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法と政治の現代的課題（大阪大学法学部創立３０周年論文集）』所収ｐ３８５～４２５。,法と政治の現代的課題(大阪大学法学部創立) | 9 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法と政治の現代的課題（大阪大学法学部創立３０周年論文集）』所収ｐ３８５～４２５。
journal,NORMALIZE,企業結合規制の理論的課題(日本経済法学会年報,journal_canonical,企業結合規制の理論的課題(日本経済法学会年報,企業結合規制の理論的課題(日本経済法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),企業結合規制の理論的課題(日本経済法学会年報 | 8 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『企業結合規制の理論的課題（日本経済法学会年報４４）』所収ｐ１０６～１１８。,企業結合規制の理論的課題(日本経済法学会年報) | 8 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『企業結合規制の理論的課題（日本経済法学会年報４４）』所収ｐ１０６～１１８。
journal,NORMALIZE,社会的規制と競争政策(日本経済法学会年報,journal_canonical,社会的規制と競争政策(日本経済法学会年報,社会的規制と競争政策(日本経済法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),社会的規制と競争政策(日本経済法学会年報 | 8 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『社会的規制と競争政策（日本経済法学会年報２１）』所収ｐ１８８～２０５。,社会的規制と競争政策(日本経済法学会年報) | 8 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『社会的規制と競争政策（日本経済法学会年報２１）』所収ｐ１８８～２０５。
journal,NORMALIZE,独禁法の執行力の強化(経済法学会年報,journal_canonical,独禁法の執行力の強化(経済法学会年報,独禁法の執行力の強化(経済法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),独禁法の執行力の強化(経済法学会年報 | 8 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『独禁法の執行力の強化（経済法学会年報１３）』所収ｐ１４９～１６２。,独禁法の執行力の強化(経済法学会年報) | 8 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『独禁法の執行力の強化（経済法学会年報１３）』所収ｐ１４９～１６２。
journal,NORMALIZE,仮の権利保護をめぐる諸問題――労働仮処分・出版差止仮処分を中心にして(慶応義塾大学法学研究会叢書,journal_canonical,仮の権利保護をめぐる諸問題――労働仮処分・出版差止仮処分を中心にして(慶応義塾大学法学研究会叢書,仮の権利保護をめぐる諸問題――労働仮処分・出版差止仮処分を中心にして(慶応義塾大学法学研究会叢書),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'慶応義塾大学法学研究会叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),仮の権利保護をめぐる諸問題――労働仮処分・出版差止仮処分を中心にして(慶応義塾大学法学研究会叢書 | 8 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『仮の権利保護をめぐる諸問題――労働仮処分・出版差止仮処分を中心にして（慶応義塾。,仮の権利保護をめぐる諸問題――労働仮処分・出版差止仮処分を中心にして(慶応義塾大学法学研究会叢書) | 8 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『仮の権利保護をめぐる諸問題――労働仮処分・出版差止仮処分を中心にして（慶応義塾。
journal,NORMALIZE,国際通商と法――貿易摩擦を素材として(経済法学会年報,journal_canonical,国際通商と法――貿易摩擦を素材として(経済法学会年報,国際通商と法――貿易摩擦を素材として(経済法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),国際通商と法――貿易摩擦を素材として(経済法学会年報 | 8 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『国際通商と法――貿易摩擦を素材として（経済法学会年報９）』所収ｐ２４４～１９５。,国際通商と法――貿易摩擦を素材として(経済法学会年報) | 8 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『国際通商と法――貿易摩擦を素材として（経済法学会年報９）』所収ｐ２４４～１９５。
journal,NORMALIZE,情報・通信と競争政策(経済法学会年報,journal_canonical,情報・通信と競争政策(経済法学会年報,情報・通信と競争政策(経済法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'経済法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),情報・通信と競争政策(経済法学会年報 | 8 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『情報・通信と競争政策（経済法学会年報７）』所収ｐ２０１～１６７。,情報・通信と競争政策(経済法学会年報) | 8 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『情報・通信と競争政策（経済法学会年報７）』所収ｐ２０１～１６７。
journal,NORMALIZE,法学と政治学の現代的展開(岡山大学創立,journal_canonical,法学と政治学の現代的展開(岡山大学創立,法学と政治学の現代的展開(岡山大学創立),末尾括弧切れ(内容='岡山大学創立'は年度/周年断片)→括弧補完のみ。号数/年度不明=欠落フラグ・要目視,法学と政治学の現代的展開(岡山大学創立 | 8 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法学と政治学の現代的展開（岡山大学創立３０周年記念論文集）』所収ｐ２６３～２９。,法学と政治学の現代的展開(岡山大学創立) | 8 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法学と政治学の現代的展開（岡山大学創立３０周年記念論文集）』所収ｐ２６３～２９。
journal,NORMALIZE,ボーダレスエコノミーと特許権の属地性(日本工業所有権法学会年報,journal_canonical,ボーダレスエコノミーと特許権の属地性(日本工業所有権法学会年報,ボーダレスエコノミーと特許権の属地性(日本工業所有権法学会年報),百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ),ボーダレスエコノミーと特許権の属地性(日本工業所有権法学会年報 | 7 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『ボーダレスエコノミーと特許権の属地性（日本工業所有権法学会年報４７）』所収ｐ１。,ボーダレスエコノミーと特許権の属地性(日本工業所有権法学会年報) | 7 | issn |  | seed_isbn_per_issue | seed:article_meta_auto | 書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『ボーダレスエコノミーと特許権の属地性（日本工業所有権法学会年報４７）』所収ｐ１。
