edge_candidate_tier,edge_status,edge_role,priority,nickname,formal_event_name,formal_name_freq_in_db,hanrei_id,事件番号,date,court,n_articles,via,owner_decision,machine_verdict,conflict,machine_verdict,conflict
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),6,TRUST事件,地位確認等請求事件,1500,28250548,平成２７年（ワ）２３８６号,平成29.1.31,東京地立川支判,6,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,郵便区分機類に係る不当な取引制限事件,審決取消請求事件,6967,28092284,平成１５年（行ケ）３３５号,平成16.4.23,東京高判,5,name,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,愛媛玉串料訴訟,損害賠償代位請求事件,34,27804122,昭和５８年（行ウ）１０号／昭和６２年（行ウ）７号／昭和６０年（行ウ）５号／昭和６１年（行ウ）６号／昭和５７年（行ウ）４号,平成1.3.17,松山地判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,アメリカン・エキスプレス事件,地位確認等請求控訴事件,293,28311891,令和１年（ネ）５０１３号,令和5.4.27,東京高判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,京濱交通事件,地位確認等請求事件,1500,28161724,平成２０年（ワ）２９２号,平成22.2.25,横浜地川崎支判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,堀越事件,国家公務員法違反被告事件,35,28175116,平成１８年（う）２３５１号,平成22.3.29,東京高判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,川義事件,損害賠償請求上告事件,352,27000021,昭和５８年（オ）１５２号,昭和59.4.10,最高三小判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,竹中工務店事件,地位確認等請求事件,1500,28301642,令和１年（ワ）１１７９６号,令和4.3.30,大阪地判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,道立夕張南高校事件,懲戒処分取消請求事件,119,27803762,昭和５７年（行ツ）１６６号,昭和61.12.18,最高一小判,5,name,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,高知営林局白ろう病事件,損害賠償請求控訴事件,5262,27490094,昭和５２年（ネ）１７６号,昭和59.9.19,高松高判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,ビクターサービスエンジニアリング事件,不当労働行為再審査申立棄却命令取消請求事件,12,28180418,平成２２年（行ヒ）４８９号,平成24.2.21,最高三小判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,会員代表訴訟,損害賠償請求控訴事件,5262,28100540,平成１６年（ネ）５７号,平成16.9.29,札幌高判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,山田紡績事件,労働契約上の地位確認等請求事件,40,28100688,平成１３年（ワ）１７１８号,平成17.2.23,名古屋地判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,敦賀原発風評事件,損害賠償請求控訴事件,5262,27804778,昭和６２年（ネ）１１号,平成1.5.17,名古屋高金沢支判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,日本ガイダント仙台営業所事件,地位保全等仮処分申立事件,70,28080788,平成１４年（ヨ）１６０号,平成14.11.14,仙台地決,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,東芝事件,解雇無効確認等請求事件,150,28221222,平成２３年（受）１２５９号,平成26.3.24,最高二小判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,豊國工業事件,動産引渡請求事件,74,28130518,平成１７年（ワ）３０７号／平成１７年（ワ）４２５号,平成18.9.5,奈良地判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,シェーンコーポレーション事件,地位確認等請求控訴事件,293,28274439,平成３１年（ネ）１８５９号,令和1.10.9,東京高判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,協愛事件,退職金請求控訴事件,34,28170189,平成２１年（ネ）１０５１号,平成22.3.18,大阪高判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,宮崎信用金庫事件,解雇無効確認等請求控訴事件,23,28072675,平成１２年（ネ）１９２号,平成14.7.2,福岡高宮崎支判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,明治乳業事件,懲戒処分無効確認請求事件,28,27613219,昭和５５年（オ）６１７号,昭和58.11.1,最高三小判,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),5,読売新聞社事件,仮処分抗告申立事件,14,27611027,昭和３１年（ラ）８９７号,昭和33.8.2,東京高決,5,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,薬害イレッサ訴訟,損害賠償請求控訴事件,5262,28180054,平成２３年（ネ）３６３０号,平成23.11.15,東京高判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,ドメイン名の使用差止を求めたジャックス訴訟,不正競争行為差止等請求事件,279,28052556,平成１０年（ワ）３２３号,平成12.12.6,富山地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,中津川市議会代読拒否訴訟,損害賠償請求控訴事件,5262,28182514,平成２２年（ネ）１２８１号,平成24.5.11,名古屋高判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,富山県立美術館コラージュ訴訟,国家賠償等請求事件,54,28040878,平成６年（ワ）２４２号,平成10.12.16,富山地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,岡崎管工事件,審決取消請求事件,6967,28140005,平成１４年（行ケ）４３３号,平成15.3.7,東京高判,4,name,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,熊本水俣病事件第1次訴訟,損害賠償請求事件,36439,27424713,昭和４４年（ワ）５２２号／昭和４５年（ワ）８１４号／昭和４６年（ワ）３２２号／昭和４６年（ワ）４１９号,昭和48.3.20,熊本地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,空気清浄機事件,審決取消請求事件,6967,28072620,平成１３年（行ケ）４５４号,平成14.6.7,東京高判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,箕面市遺族会補助金等違憲訴訟,損害賠償請求事件,36439,27802560,昭和５２年（行ウ）４９号の２,昭和63.10.14,大阪地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,中断中の詐害行為取消訴訟,再生計画認可決定に対する抗告事件,13,28082137,平成１５年（ラ）７５１号,平成15.7.25,東京高決,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,公益財団法人グリーントラストうつのみや事件,地位確認等請求事件,1500,28282025,平成３０年（ワ）４５４号,令和2.6.10,宇都宮地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,内閣総理大臣の靖国神社公式参拝違憲訴訟,損害賠償請求事件,36439,27805460,昭和６０年（ワ）１００２１号,平成1.11.9,大阪地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,北海道社会事業協会事件,損害賠償請求事件,36439,28273994,平成３０年（ワ）１３５２号,令和1.9.17,札幌地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,医療法人稲門会事件,損害賠償請求控訴事件,5262,28223191,平成２５年（ネ）３０９５号,平成26.7.18,大阪高判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,大阪府知事交際費訴訟,配当異議控訴事件,92,28171327,平成５年（ク）４４０号,平成6.1.27,最高一小判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,植田満俺製錬所事件,損害賠償請求事件,36439,27423937,昭和５１年（ワ）４１８７号,昭和57.9.30,大阪地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,泉南アスベスト国賠2陣訴訟,損害賠償請求控訴事件,5262,28220195,平成２４年（ネ）１７９６号,平成25.12.25,大阪高判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,泉南アスベスト国賠訴訟,損害賠償請求控訴事件,5262,28173940,平成２２年（ネ）２０３１号,平成23.8.25,大阪高判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,福岡雙葉学園事件,賃金請求控訴事件,74,28110118,平成１７年（ネ）４６号,平成17.8.2,福岡高判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,竹中工務店ほか2社事件,地位確認等請求控訴事件,293,28312940,令和４年（ネ）１２７９号,令和5.4.20,大阪高判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,Animo事件,損害賠償請求事件,36439,28302627,令和１年（ワ）７０８号,令和4.8.30,岐阜地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,ヤフー事件,債務不存在確認請求控訴事件,67,28231023,平成２６年（ネ）３８３３号,平成26.11.5,東京高判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,リーマン・ブラザーズ証券事件,賃金請求事件,299,28182467,平成２２年（ワ）３３９６号,平成24.4.10,東京地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,土屋企業事件,審決取消請求事件,6967,28090947,平成１５年（行ケ）３０８号,平成16.2.20,東京高判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,大阪大学事件,地位確認等請求事件,1500,28253861,平成２７年（ワ）８６４２号,平成29.9.25,大阪地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,新潟鉄工事件,業務上横領被告事件,32,27755093,昭和６０年（う）５６２号,昭和60.12.4,東京高判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,福岡魚市場株主代表訴訟事件,損害賠償請求事件,36439,28170501,平成１７年（ワ）３００４号,平成23.1.26,福岡地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,羽衣学園事件,地位確認等請求事件,1500,28323312,令和５年（受）９０６号,令和6.10.31,最高一小判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,世田谷区砧町日照妨害事件,損害賠償請求上告事件,352,27000552,昭和４３年（オ）３２号,昭和47.6.27,最高三小判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,家政婦過労死事件,遺族補償給付等不支給処分取消請求控訴事件,25,28323314,令和４年（行コ）２９０号,令和6.9.19,東京高判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,平和相互銀行事件,商法違反被告事件,67,28035747,平成７年（あ）２４６号,平成10.11.25,最高一小決,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,幸福銀行事件,株主総会決議取消等請求事件,29,28033127,平成８年（ワ）６３１１号／平成９年（ワ）８３７１号,平成10.4.13,大阪地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,弁護士夫婦事件,所得税更正処分取消等請求事件,28,28092814,平成１６年（行ツ）２３号,平成16.11.2,最高三小判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,技術翻訳事件,賃金等請求事件,323,28174168,平成２２年（ワ）３５７９号,平成23.5.17,東京地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,日本鉄鋼連盟事件,給料等請求事件,24,27802173,昭和５３年（ワ）５８７号,昭和61.12.4,東京地判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,横須賀野比海岸事件,建物収去請求事件,11,27423226,昭和４７年（ワ）１７５号,昭和54.2.26,横浜地横須賀支判,4,unique,,needs_review,,needs_review,
T3,needs_review,UNVERIFIED(評釈対象 vs 引用は owner確認要),4,茨城石炭商事事件,損害賠償請求上告事件,352,27000317,昭和４９年（オ）１０７３号,昭和51.7.8,最高一小判,4,unique,,needs_review,,needs_review,
