case_name_normalized,court,date,variant_names,article_ids,n_articles,is_hanrei_hyoshaku,distinct_case_names,is_possibly_overmerged
バブル経済崩壊後の倒産事件,,,バブル経済崩壊後の倒産事件,isbn:弁護士研修講座――平成8年度秋季講義録#p40,1,0,1,false
バミューダLPS訴訟,,,バミューダＬＰＳ訴訟,issn:0910-5786#v46n8#p34,1,0,1,false
バレエ作品振付け著作権事件,東京地判,平成10.11.20,バレエ作品振付け著作権事件,isbn:bj-157#p130,1,0,1,false
バンカーズ・トラスト事件,,,バンカーズ・トラスト事件,issn:0461-6898#v47n4#p37,1,0,1,false
バンク・インドスエズ事件,東京地判,平成5.3.19,バンク・インドスエズ事件,issn:0448-0791#1048#p108,1,0,1,false
バンク・オブ・インディア事件,東京地判,昭和35.12.16,バンク・オブ・インディア事件,isbn:bj-101#p250,1,0,1,false
パスポート発給拒否事件,東京地判,令和6.1.25,パスポート発給拒否事件,issn:0448-0791#6#p20,1,0,1,false
パソナ事件,大阪地判,平成24.11.30,パソナ事件,issn:0916-9806#v66n7#p65,1,0,1,false
パチスロ機パテントプール事件,東京高判,平成14.6.26,パチスロ機パテントプール事件,isbn:bj-248#p228,1,0,1,false
パチスロ機パテントプール事件,,平成15.6.4,パチスロ機パテントプール事件,issn:0287-9670#773#p26,1,0,1,false
パチスロ機パテントプール事件,東京高判,平成15.6.4,パチスロ機パテントプール事件,issn:0448-0791#15#p247,1,0,1,false
パチンコ平和事件,,,パチンコ平和事件,ncid:AN00080095#v39n16#p37,1,0,1,false
パックマン事件,東京地判,昭和59.9.28,パックマン事件,isbn:bj-128#p64,1,0,1,false
パトカー追跡事件,,,パトカー追跡事件,issn:0389-2220#222#p72,1,0,1,false
パトカー追跡事故国家賠償請求事件,最高一小判,昭和61.2.27,パトカー追跡事故国家賠償請求事件,issn:0389-2220#134#p17,1,0,0,false
パナソニックアドバンステクノロジー事件,,,パナソニックアドバンステクノロジー事件,issn:0387-3420#550#p2,1,0,1,false
パナソニックホームアプライアンス事件,,平成25.2.6,パナソニックホームアプライアンス事件,issn:1342-5269#1176#p13,1,0,1,false
パナソニック派遣切り訴訟,福井地判,平成23.9.14,パナソニック派遣切り訴訟,ncid:AN00327813#1756#p34,1,0,1,false
パナソニック電工株式会社事件,大阪地決,平成24.2.10,パナソニック電工株式会社事件,issn:0389-0546#v88n4#p179,1,0,1,false
パナマ船主に対する保険金償還債務不存在確認訴訟,東京地判,昭和61.7.28,パナマ船主に対する保険金償還債務不存在確認訴訟,issn:0448-0791#942#p121,1,0,0,false
パピルス事件,東京地判,平成5.7.23,パピルス事件,isbn:bj-134#p4,1,0,1,false
パブリシティ権訴訟,,,パブリシティ権訴訟,issn:0287-4601#v70n2#p25,1,0,1,false
パラマウントベッド事件,,,パラマウントベッド事件,issn:2188-1766#v33n3#p189,1,0,1,false
パラマウントベッド事件・サイネックス確約認定事件,,,パラマウントベッド事件・サイネックス確約認定事件,issn:2188-1766#v33n3#p189,1,0,1,false
パラマウント社対タイム社事件,,,パラマウント社対タイム社事件,issn:0287-7511#v18n4#p418,1,0,1,false
パリからみた関電事件,,,パリからみた関電事件,ncid:AN00327813#1083-1084#p25,1,0,1,false
パリス観光事件,広島高判,平成10.12.14,パリス観光事件,isbn:bj-165#p104,1,0,1,false
パワハラ・セクハラ事件,,,パワハラ・セクハラ事件,issn:0286-0821#335#p2.3,1,0,1,false
パワハラ・セクハラ告発事件,東京地判,平成21.6.12,パワハラ・セクハラ告発事件,issn:0286-0821#280#p76,1,0,1,false
パワハラ自死による損害賠償等請求訴訟,,,パワハラ自死による損害賠償等請求訴訟,issn:0286-0821#329#p76,1,0,0,false
パワハラ訴訟,,,パワハラ訴訟,ncid:AN00327835#2053#p2,1,0,1,false
パワフルヴォイス事件,東京地判,平成22.10.27,パワフルヴォイス事件,ncid:AN00327799#2261#p18,1,0,1,false
パワードコム事件,東京地判,平成15.9.12,パワードコム事件,issn:0287-9670#771#p6,1,0,1,false
パンの再販売価格拘束事件,審決,昭和60.5.15,パンの再販売価格拘束事件,issn:0425-6247#418#p52,1,0,1,false
パンアメリカン航空事件,千葉地佐倉支決,昭和57.4.28,パンアメリカン航空事件,ncid:AN00327813#1049#p54,1,0,1,false
パンアメリカン航空事件,東京高判,昭和58.10.26,パンアメリカン航空事件,issn:0386-0620#131#p154,1,0,1,false
パン屋の遺産分割事件,,,パン屋の遺産分割事件,issn:0287-4296#238#p119,1,0,1,false
パーソナルコンピュータの再販売価格維持行為事件,,昭和63.7.4,パーソナルコンピュータの再販売価格維持行為事件,issn:0287-9670#406#p32,1,0,1,false
パート労働者のシフトカット事件,,,パート労働者のシフトカット事件,issn:0387-3420#584#p3,1,0,1,false
ヒッグス・アラン地方政治参政権訴訟,大阪地判,平成6.1.28,ヒッグス・アラン地方政治参政権訴訟,issn:0387-1592#v18n4#p165,1,0,1,false
ヒットワン事件,大阪地判,平成15.2.13,ヒットワン事件,isbn:bj-242#p172,1,0,1,false
ヒノックス事件,東京高判,令和2.8.26,ヒノックス事件,issn:0286-9705#2025-03#p15,1,0,1,false
ヒューレット・パッカード事件,,,ヒューレット・パッカード事件,ncid:AN00327813#1579#p16,1,0,1,false
ビキニ被ばく船員訴訟,,,ビキニ被ばく船員訴訟,issn:0385-034X#591#p28,1,0,1,false
ビクターサービスエンジニアリング事件,,平成24.2.21,ビクターサービスエンジニアリング事件,issn:1342-5269#1162#p16,1,0,1,false
ビクターサービスエンジニアリング事件,,平成22.8.26,ビクターサービスエンジニアリング事件,issn:0286-0821#287#p55,1,0,1,false
ビタミンの価格カルテル事件,,,ビタミンの価格カルテル事件,issn:0425-6247#603#p102.13,1,0,1,false
ビックカメラ事件,,,ビックカメラ事件,issn:0289-1107#1908#p4,1,0,1,false
ビッグモーター事件,水戸地判,令和5.2.8,ビッグモーター事件,ncid:AN00327813#2052#p45,1,0,1,false
ビューティ花壇事件,東京高判,平成25.3.14,ビューティ花壇事件,issn:0287-9956#1450#p2,1,0,1,false
ビルマ・戦死者からの手紙事件,,,ビルマ・戦死者からの手紙事件,issn:0913-7076#8#p49,1,0,1,false
ビル代行事件,,平成17.7.20,ビル代行事件,ncid:AN00327187#149#p26,1,0,1,false
ビル建築工事事件,大阪地判,昭和55.2.20,ビル建築工事事件,isbn:bj-126#p144,1,0,1,false
ビル管理契約の継続拒絶等に関する差止請求控訴事件,東京高判,平成19.1.31,ビル管理契約の継続拒絶等に関する差止請求控訴事件,issn:0425-6247#698#p37,1,0,0,false
ビル風事件,最高二小判,昭和59.12.21,ビル風事件,isbn:bj-126#p156,1,0,1,false
ビンゴ事件,東京高判,昭和31.12.15,ビンゴ事件,isbn:bj-244#p148,1,0,1,false
ビームス・ズボン原産国事件,東京高決,平成19.10.23,ビームス・ズボン原産国事件,issn:1341-7444#v44n1#p147,1,0,1,false
ビーラインロジ事件,東京地判,令和6.2.19,ビーラインロジ事件,ncid:AN00327813#2065#p49,1,0,1,false
ビールン事件,,,ビールン事件,issn:0386-0108#14#p125,1,0,1,false
ピアス孔保護具事件,東京地判,平成9.3.7,ピアス孔保護具事件,isbn:bj-188#p176,1,0,1,false
ピアノ伴奏強要事件,東京地判,平成15.12.3,ピアノ伴奏強要事件,issn:0286-0821#259#p70,1,0,1,false
ピアノ伴奏拒否処分事件,,,ピアノ伴奏拒否処分事件,isbn:教育法学40年と政権交代(日本教育法学会年報40)#p174,1,0,0,false
ピアノ輸入総代理店による並行輸入不当阻害事件,,,ピアノ輸入総代理店による並行輸入不当阻害事件,issn:0425-6247#552#p52,1,0,1,false
ピエトロによる独占禁止法違反事件,,,ピエトロによる独占禁止法違反事件,issn:0425-6247#601#p81,1,0,0,false
ピエール事件,東京地判,平成21.5.14,ピエール事件,isbn:bj-248#p136,1,0,1,false
ピケンズ旋風=小糸製作所事件,,,ピケンズ旋風＝小糸製作所事件,issn:0439-3295#v36n11#p106,1,0,1,false
ピジョン事件,東京地判,平成27.7.15,ピジョン事件,ncid:AN00327187#195#p56,1,0,1,false
ピックアップ装置事件,東京地判,平成11.4.16,ピックアップ装置事件,issn:0287-4954#v55n8#p55,1,0,1,false
ピンク・レディー・パブリシティ権事件,知財高判,平成21.8.27,ピンク・レディー・パブリシティ権事件,issn:0438-5896#22#p146,1,0,1,false
ピンク・レディー事件,,平成20.7.4,ピンク・レディー事件,issn:0287-9670#933#p74,1,0,1,false
ピーピング事件,,,ピーピング事件,issn:0288-0652#458#p76,1,0,1,false
ファイアーエムブレム事件,東京地判,平成14.11.14,ファイアーエムブレム事件,isbn:bj-248#p176,1,0,1,false
ファイアースター訴訟,最高二小決,平成18.1.27,ファイアースター訴訟,ncid:AN00390536#167#p167,1,0,1,false
ファイザー事件,東京地判,平成28.5.31,ファイザー事件,issn:0386-0620#257#p198,1,0,1,false
ファイザー事件,東京高判,平成28.11.16,ファイザー事件,ncid:AN00327187#193#p82,1,0,1,false
ファイナンスリース契約紛争事件,,,ファイナンスリース契約紛争事件,issn:0287-7511#v42n5#p782,1,0,1,false
ファックス商業広告禁止連邦法違憲判決を覆し合憲とした事件,,,ファックス商業広告禁止連邦法違憲判決を覆し合憲とした事件,issn:0287-7511#v31n4#p588,1,0,0,false
ファミコン改造事件,東京地判,平成4.5.27,ファミコン改造事件,issn:0448-0791#1077#p147,1,0,1,false
ファミリーマート事件,大阪高判,平成13.7.31,ファミリーマート事件,issn:0448-0791#1231#p193,1,0,1,false
ファミリーマート事件,,令和5.5.25,ファミリーマート事件,issn:1342-5269#1316#p21,1,0,1,false
ファミリーマート株式公開買付けにかかる株式買取価格決定申立事件,東京高決,令和6.10.31,ファミリーマート株式公開買付けにかかる株式買取価格決定申立事件,issn:0911-4408#490#p95,1,0,0,false
ファミリーマート過労死事件,,,ファミリーマート過労死事件,issn:0387-3420#532#p8,1,0,1,false
ファルコンエキスプレス等事件,中労委,平成29.6.13,ファルコンエキスプレス等事件,issn:1342-5269#1234#p4,1,0,1,false
ファレッタ対カリフォルニヤ事件,,,ファレッタ対カリフォルニヤ事件,isbn:大東文化大学法学部創設10周年記念論文集#p367,1,0,1,false
ファンケル転籍強要事件,,,ファンケル転籍強要事件,issn:0286-0821#253#p35,1,0,1,false
ファーストサーバ事件,,,ファーストサーバ事件,ncid:AA11504883#v12n11#p64,1,0,1,false
フアツクス広告を禁じた連邦法を合憲であるとした事件,,,フアツクス広告を禁じた連邦法を合憲であるとした事件,issn:0287-7511#v30n6#p858,1,0,1,false
フィラデルフィア郡一般訴訟,,,フィラデルフィア郡一般訴訟,issn:0438-5896#1169#p106,1,0,1,false
フィラデルフィア郡一般訴訟裁判所における事件,,,フィラデルフィア郡一般訴訟裁判所における事件,issn:0438-5896#1169#p106,1,0,1,false
フィラルティーガ事件,,,フィラルティーガ事件,isbn:bj-156#p6,1,0,1,false
フィリッピン国際運転免許証の不正取得事件,,,フィリッピン国際運転免許証の不正取得事件,issn:0385-7956#v14n3#p71,1,0,1,false
フィリップスグループ事件,,平成12.2.3,フィリップスグループ事件,issn:0913-5278#v56n6#p127,1,0,1,false
フィリップス事件,,,フィリップス事件,issn:0388-6611#v49n2#p1,1,0,1,false
フィリップソン=ストウ事件,,,フィリップソン＝ストウ事件,issn:0437-648X#v35n3#p729,1,0,1,false
フィリピン人未成年者の渉外養子縁組事件,,,フィリピン人未成年者の渉外養子縁組事件,issn:0451-5234#v48n5#p125,1,0,1,false
フィリピン居住の日本人子の親権者変更申立事件,,令和4.1.21,フィリピン居住の日本人子の親権者変更申立事件,issn:0912-1579#843#p26,1,0,0,false
フェアな訴訟,,,フェアな訴訟,issn:1882-059X#103#p60,1,0,1,false
フェイク・レビューをFTC法5条違反とした事件,,,フェイク・レビューをＦＴＣ法５条違反とした事件,issn:0425-6247#844#p71,1,0,1,false
フェイスブック個人情報域外移転事件,,,フェイスブック個人情報域外移転事件,issn:0387-3420#v88n8#p112,1,0,1,false
フェイス事件,東京地判,平成23.8.17,フェイス事件,issn:1341-9498#v12n5#p26,1,0,1,false
フェイス株主提案権侵害排除請求仮処分命令申立事件,京都地決,令和3.6.7,フェイス株主提案権侵害排除請求仮処分命令申立事件,issn:0911-4408#449#p90,1,0,0,false
フェリー会社更生事件,,,フェリー会社更生事件,issn:0287-9670#813#p4,1,0,1,false
フェレ対ベルギー事件,,,フェレ対ベルギー事件,ncid:AN10522258#815#p46,1,0,1,false
フォルクスワーゲン法事件,,,フォルクスワーゲン法事件,issn:0406-4984#v56n12#p72,1,0,1,false
フォルクス・ワーゲン社に対するドイツのムスタ確認訴訟,,,フォルクス・ワーゲン社に対するドイツのムスタ確認訴訟,issn:0009-6296#v127n11#p109,1,0,0,false
フォーカスシステムズ事件,東京地判,平成23.3.7,フォーカスシステムズ事件,ncid:AN00327813#1749#p52,1,0,1,false
フォーカス事件,大阪地判,平成14.2.19,フォーカス事件,issn:1341-1179#v48n4#p99,1,0,1,false
フォークリフト販売業者の独占禁止法違反事件,,,フォークリフト販売業者の独占禁止法違反事件,issn:0425-6247#488#p70,1,0,0,false
フォード自動車事件,東京地判,昭和57.2.25,フォード自動車事件,issn:0448-0791#57#p206,1,0,1,false
フジオフードシステム事件,,平成22.5.25,フジオフードシステム事件,issn:0425-6247#740#p49,1,0,1,false
フジクラ・リストラ出向追出し部屋事件,,,フジクラ・リストラ出向追出し部屋事件,issn:0286-0821#314#p126,1,0,1,false
フジシール事件,,,フジシール事件,ncid:AN00327813#1521#p34,1,0,1,false
フジタ取引妨害事件,,平成30.6.14,フジタ取引妨害事件,issn:0518-1208#v60n4#p201,1,0,1,false
フジテック元会長による取締役会決議無効確認等請求事件,大津地判,令和6.10.31,フジテック元会長による取締役会決議無効確認等請求事件,issn:0911-4408#492#p99,1,0,0,false
フジビ事件,東京地判,平成28.2.10,フジビ事件,ncid:AN00327813#1878#p6.3,1,0,1,false
フジ・メディアホールディングス株主総会決議取消請求事件,東京高判,平成29.7.12,フジ・メディアホールディングス株主総会決議取消請求事件,issn:0287-9956#1549#p10,1,0,0,false
フジ企画事件,,平成24.1.11,フジ企画事件,issn:1342-5269#1156#p32,1,0,1,false
フジ住宅ヘイトハラスメント事件,,,フジ住宅ヘイトハラスメント事件,issn:0387-3420#560#p1,1,0,1,false
フジ興産事件,,,フジ興産事件,ncid:AN00327813#1586#p34,1,0,1,false
フタバ産業事件,東京地決,平成24.12.21,フタバ産業事件,issn:0389-2220#461#p118,1,0,1,false
